Date,Oil Investments,Gold Investments,Comp Stock,Other sharesInvestments
04-10-2016,-0.002663934,-0.022843219,0.004265935,-0.003238713
05-10-2016,0.022190261,-0.01083145,0.000442504,0.012385592
06-10-2016,0.013869347,-0.011737829,0.007430305,-0.003197703
07-10-2016,-0.013481364,0.003387804,0.00149266,-0.002649502
10-10-2016,0,0.000595829,0.017447002,0.002716163
11-10-2016,0.019292605,-0.004803493,0.002154244,-0.012724123
12-10-2016,-0.011435331,0.002433284,0.00894233,0.003718444
13-10-2016,0.006581572,0.00362117,-0.003067948,-0.005766761
14-10-2016,-0.00237765,-0.007374807,0.005556454,-0.007621077
17-10-2016,-0.00754717,0.002436589,-0.000680048,-0.012163422
18-10-2016,0.006603962,0.002709595,-0.000680579,0.005781428
19-10-2016,0.025646123,0.00862343,-0.002979467,4.89E-05
20-10-2016,-0.02481101,0.002048777,-0.000512338,-0.00901319
21-10-2016,0.005963029,-0.004403727,-0.003929609,0.010699456
24-10-2016,-0.008496345,-0.000394929,0.00900518,0.023321454
25-10-2016,-0.014547629,0.003042156,0.005099855,-0.003472221
26-10-2016,-0.014155713,0.000866551,-0.022494748,-0.015074554
27-10-2016,0.019692308,-0.00334514,-0.009602847,-0.005142345
28-10-2016,-0.01991551,0.005330701,-0.006638732,-0.051371009
31-10-2016,-0.038793103,-0.000785546,-0.001582835,0.017389736
01-11-2016,-0.003630152,0.01293239,-0.018055337,-0.005583594
02-11-2016,-0.028718388,0.011874733,0.000896924,-0.025273393
03-11-2016,-0.014563107,-0.0021093,-0.015771969,0.001920204
04-11-2016,-0.013210927,0.001383551,-0.009013985,-0.015618738
07-11-2016,0.01837985,-0.015159656,0.014424918,0.039573545
08-11-2016,0.001782531,-0.000545575,0.005887093,0.003592686
09-11-2016,0.005338078,-0.000740827,-0.001620755,-0.020145979
10-11-2016,-0.012831858,-0.010847511,-0.02786793,-0.038218376
11-11-2016,-0.027566114,-0.024497041,0.005937462,-0.004539447
14-11-2016,-0.002304679,-0.018480327,-0.025085318,-0.026982047
15-11-2016,0.059367059,0.01100033,0.013243799,0.033612837
16-11-2016,-0.006541649,0.001833816,0.026888218,0.004372746
17-11-2016,-0.004170325,-0.001993166,-0.000363679,0.013275508
18-11-2016,0.007053119,-0.012838802,0.001000464,0.004970847
21-11-2016,0.039177063,0.002683733,0.015173587,0.026099805
22-11-2016,0.012426285,-0.001647107,0.00062651,0.006833355
23-11-2016,-0.028084044,-0.022190142,-0.00509839,-0.006634182
25-11-2016,0,0.001982537,0.005034595,0.000320464
28-11-2016,-0.022688356,-0.000589374,-0.001967985,-0.017427599
29-11-2016,-0.008103373,-0.000379107,-0.000985937,-0.005542731
30-11-2016,0.090969309,-0.007121487,-0.008433537,-0.015671737
01-12-2016,0.033798826,-0.013793396,-0.009319571,-0.009219637
02-12-2016,0.012137823,0.010027112,0.003744671,-0.004451014
05-12-2016,0.000386847,-0.009629314,-0.007188362,0.025690841
06-12-2016,-0.014887858,0.008862502,0.007698616,0.007058557
07-12-2016,-0.021589794,0.004392324,0.009822665,0.007453725
08-12-2016,0.019859579,-0.005604382,0.009817203,-0.004010755
09-12-2016,0.0131786,-0.006361812,0.016321744,0.001733226
12-12-2016,0.023878859,-0.006445514,-0.005704204,-0.011110216
13-12-2016,0.004740235,0.002119194,0.016681368,0.018707615
14-12-2016,-0.037365541,0.003193647,0,-0.007128677
15-12-2016,-0.00215644,-0.030372123,0.005469207,-0.010171441
16-12-2016,0.020235756,0.004126181,0.001295122,-0.004244389
19-12-2016,0.003851338,0.004109226,0.005777339,0.010860789
20-12-2016,0.001726453,-0.009284929,0.002657733,0.006814584
21-12-2016,-0.014936806,0.007062272,0.000940582,-0.000803915
22-12-2016,0.010497667,-0.002028845,-0.006577798,-0.005528094
23-12-2016,0.000577145,-1,0.00197778,-0.007503197
27-12-2016,0.015573928,0,0.006350884,0.014212646
28-12-2016,0.022529345,0,-0.004264029,0.000946307
29-12-2016,-0.003888169,0.009959457,-0.000256929,-0.009039904
30-12-2016,-0.000929368,-1,-0.007795794,-0.019969978
03-01-2017,-0.025860465,0,0.002849266,0.005067529
04-01-2017,0.017188694,0.011511729,-0.001119285,0.004657224
05-01-2017,0.009575667,0.01069358,0.005085365,0.03073248
06-01-2017,0.003905524,-0.000722359,0.011148298,0.019911561
09-01-2017,-0.037606521,0.002253689,0.009159477,0.001168348
10-01-2017,-0.021751684,0.009333899,0.001008513,-0.001279876
11-01-2017,0.026957891,-0.009205549,0.005373176,0.003920085
12-01-2017,0.015711822,0.022485257,-0.004175365,0.018297408
13-01-2017,-0.012261837,-0.012198664,-0.001760998,0.004301657
17-01-2017,0.001718869,0.021590289,0.008064508,-0.009080505
18-01-2017,-0.025357483,-0.001069035,-0.00008335,-0.002766377
19-01-2017,0.00528169,-0.015394114,-0.001750138,0.001931934
20-01-2017,0.018291496,0.003762385,0.001836709,-0.000877535
23-01-2017,0.008408179,0.010245304,0.000666683,0.011814467
24-01-2017,-0.007390563,0.003256792,-0.000916064,0.005575386
25-01-2017,-0.004581902,-0.017915845,0.015920613,0.017119812
26-01-2017,0.021097046,-0.004435146,0.000492329,0.003143982
27-01-2017,-0.001126972,-0.004076658,8.20E-05,-0.00402789
30-01-2017,-0.010342234,0.00670971,-0.002624026,-0.006449161
31-01-2017,0.002280068,0.01676727,-0.002302056,-0.008309479
01-02-2017,0.021800948,-0.007544525,0.060980652,0.010771356
02-02-2017,-0.006493507,0.015203755,-0.001708746,0.009130818
03-02-2017,0.004855275,-0.005523958,0.00427918,-0.035418774
06-02-2017,-0.014867125,0.009504608,0.009373962,-0.00315971
07-02-2017,-0.01546878,0.003464439,0.009517277,0.006017514
08-02-2017,0.003448937,0.009017059,0.003877397,0.008873873
09-02-2017,0.011838839,-0.004266967,0.002877954,0.002012862
10-02-2017,0.016040762,-0.006872574,-0.002265542,0.007426752
13-02-2017,-0.016344725,-0.004925507,0.008855571,0.010961263
14-02-2017,0.004720544,0.006954387,0.012979302,-0.000167375
15-02-2017,-0.001879346,-0.005159456,0.003629025,0.007544324
16-02-2017,0.005648654,0.013190134,-0.001180644,0.001708797
17-02-2017,0,0.001128532,0.002733616,0.001101704
21-02-2017,0.011421082,-0.007045372,0.007220719,0.013454501
22-02-2017,-0.007589782,0.0027976,0.002999298,-0.000969148
23-02-2017,0.016228316,0.009097158,-0.004230195,-0.003997128
24-02-2017,-0.008994126,0.004607741,0.000952208,-0.008155472
27-02-2017,0.000926097,0.002831731,0.001975626,0.004022556
28-02-2017,-0.000740193,-0.001272669,0.000438268,-0.004242125
01-03-2017,-0.003333333,-0.012105766,0.02043936,0.009514389
02-03-2017,-0.02211074,-0.001854241,-0.005937378,-0.004888221
03-03-2017,0.013300399,-0.009369195,0.005900921,0.00114268
06-03-2017,-0.002625164,0.00362821,-0.003147825,-0.003847626
07-03-2017,-0.009588269,-0.011617044,0.001291862,-0.000696856
08-03-2017,-0.054100228,-0.006123372,-0.003727093,0.005295359
09-03-2017,-0.021673691,-0.002191532,-0.002302209,0.002939447
10-03-2017,-0.014358974,-0.003232357,0.003317032,-0.000633034
13-03-2017,-0.002081166,0.001288821,0.000431206,0.002498657
14-03-2017,-0.014807091,0.000332171,-0.001508563,-0.00241051
15-03-2017,0.023285351,-0.004814876,0.010576315,0.000516043
16-03-2017,-0.000827472,0.025483817,0.001637441,0.000527583
17-03-2017,0.000828157,0.00020336,-0.004975457,-0.001300632
20-03-2017,-0.011377741,0.002277163,0.010500764,0.005467463
21-03-2017,-0.016112157,0.007465109,-0.011452078,-0.016068193
22-03-2017,0.005742237,0.006000322,0.011298642,0.00576374
23-03-2017,-0.006132375,-0.001240943,-0.003535568,-0.000801822
24-03-2017,0.006382979,0,-0.001986936,-0.002088815
27-03-2017,-0.005919662,0.008056112,0.001706527,0.001430946
28-03-2017,0.028498511,-0.000238559,0.020726845,0.010840548
29-03-2017,0.022952854,-0.004891629,0.002225257,0.021401877
30-03-2017,0.016777845,-0.001838382,-0.00131836,0.00231039
31-03-2017,0.004771372,-0.003163037,-0.001875836,0.011639262
03-04-2017,-0.005738029,0.001927943,0.000278387,0.0056061
04-04-2017,0.014726368,0.008338344,0.007446117,0.017184335
05-04-2017,0.002941753,-0.009422335,-0.005180631,0.002701732
06-04-2017,0.010754791,0.00537807,-0.002499653,-0.012097483
07-04-2017,0.010833817,0.011137725,-0.002227537,-0.003785038
10-04-2017,0.015502392,-0.012949584,-0.001185977,0.013588384
11-04-2017,0.006030908,0.002279909,-0.010756395,-0.005159633
12-04-2017,-0.004870738,0.017080374,0.001200297,-0.006793303
13-04-2017,0.001317771,0.007729734,-0.00528914,-0.012898472
17-04-2017,-0.0107163,-1,0.005529947,0.01957793
18-04-2017,-0.003040669,0,-0.004441973,0.001984544
19-04-2017,-0.037552421,7.82E-05,-0.003682748,-0.005067624
20-04-2017,-0.004555358,0.002384582,0.012510727,0.003180589
21-04-2017,-0.012335854,-0.000194993,-0.001193471,-0.003913231
24-04-2017,-0.014907333,-0.009712525,0.009629542,0.009882746
25-04-2017,0.006543967,-0.001260438,0.006196046,0.000231452
26-04-2017,0,-0.004693169,-0.005881174,0.001839958
27-04-2017,-0.005282406,0.000752863,0.00076559,0.009996841
28-04-2017,0.007148693,0.002890402,-0.000973635,0.00719744
01-05-2017,-0.009734334,-1,0.020396854,0.025124585
02-05-2017,-0.024165472,0,0.00634461,-0.001360406
03-05-2017,0.00293809,-0.004102115,-0.00305062,-0.006241127
04-05-2017,-0.046871731,-0.017475806,-0.003603964,-0.003719329
05-05-2017,0.01492865,-0.000325614,0.01658369,-0.003605223
08-05-2017,0.004975124,0.001425023,0.027188425,0.015939575
09-05-2017,-0.013344813,-0.007643519,0.006404876,0.003983003
10-05-2017,0.031413613,0.002089479,-0.004740632,-0.004061622
11-05-2017,0.011209814,0.000163539,0.004502166,-0.001401567
12-05-2017,0.000418323,0.006622246,0.013965632,0.01448891
15-05-2017,0.021534602,0.001664975,-0.002562518,-0.003515894
16-05-2017,-0.004502661,0.00072975,-0.001477174,0.008455417
17-05-2017,0.008223684,0.018797602,-0.033575616,-0.02205844
18-05-2017,0.006525286,-0.001192938,0.015241218,0.01453277
19-05-2017,0.019448947,-0.003105343,0.003408975,0.001408504
22-05-2017,0.009737679,0.005471246,0.006076094,0.011283084
23-05-2017,0.006101161,0.001072407,-0.001233859,0.000896283
24-05-2017,-0.002543036,-0.006070465,-0.002990943,0.009068076
25-05-2017,-0.047460286,0.003512834,0.003456365,0.013291201
26-05-2017,0.020794729,0.00644417,-0.001689699,0.002416018
30-05-2017,0.001008471,-0.001857634,0.00039058,0.000923882
31-05-2017,-0.026999799,0.002771838,-0.0059218,-0.002086904
01-06-2017,0.000621247,-0.001066182,0.002749398,0.001337211
02-06-2017,-0.013245033,0.007985137,0.014819194,0.010823804
05-06-2017,-0.005872483,0.003921722,-0.00977809,0.004579229
06-06-2017,0.015400844,0.010586351,0.003378185,-0.008246511
07-06-2017,-0.048410555,-0.001932741,0.005956607,0.00704886
08-06-2017,-0.002620087,-0.013865221,-0.00244571,0.000198019
09-06-2017,0.003064799,-0.005144922,-0.038776752,-0.031635129
12-06-2017,0.006110869,-0.000118432,-0.023895812,-0.013697116
13-06-2017,0.006724512,-0.003474416,0.008045647,0.016457499
14-06-2017,-0.03490627,0.010697306,-0.009755045,-0.00440462
15-06-2017,-0.007144452,-0.016424931,-0.005993462,-0.012596381
16-06-2017,0.005846638,0.000677534,-0.013999509,0.024414823
19-06-2017,-0.010954617,-0.005775052,0.02860752,0.007552785
20-06-2017,-0.020343581,-0.004767055,-0.009088431,-0.002592478
21-06-2017,-0.019843101,0.000241507,0.005930626,0.009711918
22-06-2017,0.001177025,0.006680081,-0.001645232,-0.000927923
23-06-2017,0.007759229,0.003917493,0.004463325,0.002436834
26-06-2017,0.008866076,-0.008322051,-0.003144599,-0.009723644
27-06-2017,0.023358002,0.003453122,-0.014332814,-0.017304122
28-06-2017,0.011073446,-0.001240447,0.014610771,0.013872098
29-06-2017,0.003129191,-0.003605769,-0.014743256,-0.014540632
30-06-2017,0.02540107,-0.001005227,0.002366446,-0.008125576
03-07-2017,-1,-0.010464882,-0.003610637,-0.014814078
05-07-2017,0,-0.007280862,0.00411147,0.018602072
06-07-2017,0.009088894,0.003769565,-0.009438546,-0.006444316
07-07-2017,-0.027899824,-0.007551637,0.010159021,0.014111937
10-07-2017,0.003389831,-0.00308477,0.006103517,0.018094283
11-07-2017,0.014864865,-0.000701378,0.003240046,-0.002348255
12-07-2017,0.009320906,0.006399406,0.001443043,0.012453105
13-07-2017,0.012752858,8.20E-05,0.013928907,-0.005841974
14-07-2017,0.010204082,0.009352695,0.008594363,0.00117925
17-07-2017,-0.010960671,0.003088678,0.00348903,0.008215111
18-07-2017,0.008257279,0.005388542,0.003476892,0.014266735
19-07-2017,0.015086207,0.00112835,0.00626334,0.002362286
20-07-2017,-0.007855626,-0.002777442,-0.004502768,0.001782072
21-07-2017,-0.020329553,0.007951885,-0.000465558,-0.002945375
24-07-2017,0.009392748,0.005606504,0.012111479,0.012947543
25-07-2017,0.033758927,-0.000915933,0.004273845,0.000885552
26-07-2017,0.016956249,-0.005022321,0.004713906,0.012434299
27-07-2017,0.009674763,0.010415832,-0.01889749,-0.006459013
28-07-2017,0.013659531,0.003013242,-0.007040369,-0.024818377
31-07-2017,0.009855189,0.002095027,-0.005150528,-0.031626161
01-08-2017,-0.020314678,0.00268234,0.00887519,0.008514014
02-08-2017,0.008335027,-0.001062198,0.047250889,-0.000301134
03-08-2017,-0.011491936,-0.001181475,-0.00999104,-0.009007051
04-08-2017,0.011013665,-0.008201246,0.005270888,0.000668782
07-08-2017,-0.004034698,0.000238531,0.015474129,0.004748985
08-08-2017,-0.006076565,0.003020668,0.007997003,-0.002448923
09-08-2017,0.010597106,0.007330797,0.006121914,-0.007910386
10-08-2017,-0.021173624,0.010503127,-0.035638837,-0.025549665
11-08-2017,0.005562423,0.001323575,0.013906702,0.011568373
14-08-2017,-0.024994878,-0.002954669,0.015049594,0.015816277
15-08-2017,-0.000420256,-1,0.010947763,-0.000569509
16-08-2017,-0.016186672,0,-0.004022333,-0.004640085
17-08-2017,0.005769231,0.009742683,-0.019198484,-0.018002807
18-08-2017,0.032292331,0.00828697,-0.002280508,-0.002186239
21-08-2017,-0.02469644,-0.002238,-0.001841225,-0.00540444
22-08-2017,0.00548639,-0.006729059,0.016347509,0.014276921
23-08-2017,0.016789087,0.001907803,0.001251702,-0.009204699
24-08-2017,-0.0249742,0.001826449,-0.004438005,-0.005793307
25-08-2017,0.008679086,-0.002870442,0.003704382,-0.007548955
28-08-2017,-0.026232949,-1,0.010071312,0.000804022
29-08-2017,0.001293103,0,0.008918084,0.00849874
30-08-2017,-0.010761946,-0.007697266,0.00270089,0.014181528
31-08-2017,0.028285466,0.00248376,0.003979149,0.013445725
01-09-2017,0.001269573,0.006594244,0.000304896,-0.002396468
05-09-2017,0.027683855,0.011473796,-0.01200854,-0.013268571
06-09-2017,0.010281719,0.001722137,-0.001048852,0.002620995
07-09-2017,-0.000610625,0.004223194,-0.004014632,0.012058259
08-09-2017,-0.033808554,0.002046892,-0.016309005,-0.013854378
11-09-2017,0.01306914,-0.008950789,0.018092384,0.012485762
12-09-2017,0.003121099,-0.005771249,-0.003962842,0.004724114
13-09-2017,0.022609417,0.000791557,-0.007522112,0.017321703
14-09-2017,0.011359026,-0.002259802,-0.008581241,-0.007392911
15-09-2017,0.000802246,-0.001283455,0.010108706,-0.005462598
18-09-2017,-0.000400802,-0.008126394,-0.00756822,-0.01276865
19-09-2017,-0.006816359,-0.001905343,0.000378131,-0.004444736
20-09-2017,0.015139281,0.001298106,-0.016757948,0.003454145
21-09-2017,0.005766554,-0.014641958,-0.017171832,-0.008795633
22-09-2017,-0.004942665,0.002089622,-0.009778995,-0.009900013
25-09-2017,0.030200676,-0.00115848,-0.008822148,-0.016029733
26-09-2017,-0.005014465,0.005219207,0.01720356,-0.001266243
27-09-2017,0.010660981,-0.013461021,0.007117651,0.013072682
28-09-2017,-0.009973149,0.000623757,-0.006159612,0.005815757
29-09-2017,0.000968617,-0.000194803,0.005480141,0.005175608
02-10-2017,-0.020901877,-0.007326007,-0.0020114,-0.002246813
03-10-2017,-0.002965013,-0.00192353,0.004356011,-0.002178949
04-10-2017,-0.008723236,0.002359882,-0.00647333,0.008724309
05-10-2017,0.0158,0.000196194,0.012444638,0.015951073
06-10-2017,-0.028548927,-0.009964692,-0.000579162,0.008900486
09-10-2017,0.004864208,0.013433191,0.003477096,0.00142482
10-10-2017,0.027228721,0.009892473,0.000384997,-0.003824436
11-10-2017,0.007264873,-0.00166486,0.004169397,0.007901122
12-10-2017,-0.013450292,0.000775645,-0.003513274,0.005959792
13-10-2017,0.016202332,0.007246658,0.006346186,0.002008141
16-10-2017,0.008360879,0.00284703,0.018408815,0.003390058
17-10-2017,0.000192827,-0.014233101,0.003690243,0.002772401
18-10-2017,0.003470214,-0.003541545,-0.00442454,-0.01202026
19-10-2017,-0.014601345,0.004842993,-0.023660485,-0.010421279
20-10-2017,0.006628973,-0.004042289,0.001731017,-0.003750228
23-10-2017,0.005423204,-0.004917265,-0.000512013,-0.016898786
24-10-2017,0.007898286,0.001215782,0.0059551,0.00993484
25-10-2017,-0.006689602,-0.001135963,-0.00439212,-0.003063891
26-10-2017,0.008466423,-0.000980392,0.006393453,-0.000493345
27-10-2017,0.028811296,-0.005731109,0.035829991,0.132163713
30-10-2017,0.003523739,0.004382329,0.02250842,0.008992257
31-10-2017,0.004620218,-0.001454403,0.013915499,-0.005014131
01-11-2017,-0.000735835,0.005432429,-0.012718848,-0.001447574
02-11-2017,0.004234168,0.001683568,0.007310216,-0.0085714
03-11-2017,0.01979835,-0.009380863,0.026113848,0.015883465
06-11-2017,0.03073881,0.002919823,0.010144928,0.008150466
07-11-2017,-0.002615975,0.003698167,0.003213762,0.00223976
08-11-2017,-0.006469663,0.006585136,0.00818035,0.008645139
09-11-2017,0.005983809,0.000623053,-0.002042669,-0.003310148
10-11-2017,-0.007172848,-0.000389166,-0.00687973,-0.003347736
13-11-2017,0.000352423,-0.004944328,-0.00400754,0.00339456
14-11-2017,-0.019376431,-0.002621386,-0.015117578,0.006792531
15-11-2017,-0.007005569,0.005962655,-0.013190114,-0.00892828
